19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U23KR88NT," ""calgary"""," ""manaus"""," ""4"""," ""3800""",August 25th," ""2500""",1471885105," ""2"""
1,U23KR88NT," ""calgary"""," ""tokyo"""," ""4"""," ""3800""",August 25th," ""2000""",1471885556," ""5"""
2,U23KR88NT," ""calgary"""," ""minneapolis"""," ""4"""," ""2100""",August 25th," ""3200""",1471885651," ""7"""
3,U23KR88NT," ""calgary"""," ""minneapolis"""," ""4"""," ""2100""",August 25th," ""3200""",1471885927," ""7"""
4,U23KR88NT," ""calgary"""," ""sao paulo"""," ""4"""," ""23300""",August 25th," ""3200""",1471886100," ""7"""
5,U23KR88NT," ""calgary"""," ""sao paulo"""," ""4"""," ""23300""",August 25th," ""3200""",1471886100," ""7"""
6,U24V2QUKC," ""Belo Horizonte"""," ""rome"""," ""1"""," ""23300""",Aug-31," ""3200""",1471880152," ""7"""
7,U24V2QUKC," ""london"""," ""rome"""," ""1"""," ""5600""",Aug-31," ""3200""",1471880274," ""7"""
8,U24V2QUKC," ""belo horizonte"""," ""rome"""," ""2"""," ""5600""",Aug-31," ""3200""",1471880328," ""7"""
9,U24V2QUKC," ""london"""," ""rome"""," ""2"""," ""18600""",Aug-31," ""3200""",1471880439," ""4"""
10,U231PNNA3," ""Tokyo"""," ""Hamburg"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633321," ""4"""
11,U231PNNA3," ""Tokyo"""," ""Minneapolis"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633350," ""4"""
12,U2709166N," ""Nagoya"""," ""Busan"""," ""1"""," ""6100""",August 15th," ""1000""",1471463672," """""
13,U231PNNA3," ""Sydney"""," ""Brazil"""," ""1"""," ""6100""",August 22nd," ""4000""",1471445923," """""
14,U21E41CQP," ""Mannheim"""," ""brasilia"""," ""1"""," ""6000""",Aug-17,,1471291373,
15,U21E41CQP," ""Mannheim"""," ""Halifax"""," ""1"""," ""6000""",Aug-17,,1471291432,
16,U21E41CQP," ""Mannheim"""," ""Brasilia"""," ""1"""," ""6000""",Aug-17,,1471291468,
17,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291495,
18,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291498,
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U23KR88NT," ""monterrey"""," ""porto alegre"""," ""1"""," ""3800""",August 27th," ""2500""",1471893613," ""7"""
1,U23KR88NT," ""monterrey"""," ""porto alegre"""," ""5"""," ""3800""",August 27th," ""850""",1471893691," ""3"""
2,U23KR88NT," ""monterrey"""," ""punta cana"""," ""5"""," ""3800""",August 27th," ""1200""",1471894325," ""3"""
3,U23KR88NT," ""monterrey"""," ""brasilia"""," ""5"""," ""3800""",August 27th," ""3200""",1471894490," ""2"""
4,U23KPC9QV," ""new york"""," ""burlington"""," ""4"""," ""23300""",August 28th," ""3200""",1471892201," ""2"""
5,U23KPC9QV," ""new york"""," ""naples"""," ""4"""," ""10000""",August 28th," ""3200""",1471892212," ""2"""
6,U23KR88NT," ""Los Angeles"""," ""rome"""," ""5"""," ""23300""",ASAP," ""3200""",1471890707," ""2"""
7,U24V2QUKC," ""london"""," ""rome"""," ""1"""," ""5600""",Aug-31," ""3200""",1471880274," ""7"""
8,U24V2QUKC," ""belo horizonte"""," ""rome"""," ""2"""," ""5600""",Aug-31," ""3200""",1471880328," ""7"""
9,U24V2QUKC," ""london"""," ""rome"""," ""2"""," ""18600""",Aug-31," ""3200""",1471880439," ""4"""
10,U231PNNA3," ""Tokyo"""," ""Hamburg"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633321," ""4"""
11,U231PNNA3," ""Tokyo"""," ""Minneapolis"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633350," ""4"""
12,U2709166N," ""Nagoya"""," ""Busan"""," ""1"""," ""6100""",August 15th," ""1000""",1471463672," """""
13,U231PNNA3," ""Sydney"""," ""Brazil"""," ""1"""," ""6100""",August 22nd," ""4000""",1471445923," """""
14,U21E41CQP," ""Mannheim"""," ""brasilia"""," ""1"""," ""6000""",Aug-17,,1471291373,
15,U21E41CQP," ""Mannheim"""," ""Halifax"""," ""1"""," ""6000""",Aug-17,,1471291432,
16,U21E41CQP," ""Mannheim"""," ""Brasilia"""," ""1"""," ""6000""",Aug-17,,1471291468,
17,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291495,
18,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291498,
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U23KPC9QV," ""Burlington"""," ""Tofino"""," ""7"""," ""2200""",-1," ""2500""",1471899685," ""1"""
1,U23KPC9QV," ""Burlington"""," ""Tofino"""," ""7"""," ""2500""",-1," ""1800""",1471899832," ""2"""
2,U24V2QUKC," ""essen"""," ""miami"""," ""1"""," ""6200""",-1," ""1800""",1471899830," ""2"""
3,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""1"""," ""2800""",August 31st," ""3200""",1471898729," ""2"""
4,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""2"""," ""2800""",August 31st," ""3200""",1471898731," ""2"""
5,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""1"""," ""2800""",August 31st," ""1800""",1471898722," ""2"""
6,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""1"""," ""2800""",August 31st," ""3200""",1471898729," ""2"""
7,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""2"""," ""2800""",August 31st," ""3200""",1471898731," ""7"""
8,U24V2QUKC," ""belo horizonte"""," ""rome"""," ""2"""," ""5600""",Aug-31," ""3200""",1471880328," ""7"""
9,U24V2QUKC," ""london"""," ""rome"""," ""2"""," ""18600""",Aug-31," ""3200""",1471880439," ""4"""
10,U231PNNA3," ""Tokyo"""," ""Hamburg"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633321," ""4"""
11,U231PNNA3," ""Tokyo"""," ""Minneapolis"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633350," ""4"""
12,U2709166N," ""Nagoya"""," ""Busan"""," ""1"""," ""6100""",August 15th," ""1000""",1471463672," """""
13,U231PNNA3," ""Sydney"""," ""Brazil"""," ""1"""," ""6100""",August 22nd," ""4000""",1471445923," """""
14,U21E41CQP," ""Mannheim"""," ""brasilia"""," ""1"""," ""6000""",Aug-17,,1471291373,
15,U21E41CQP," ""Mannheim"""," ""Halifax"""," ""1"""," ""6000""",Aug-17,,1471291432,
16,U21E41CQP," ""Mannheim"""," ""Brasilia"""," ""1"""," ""6000""",Aug-17,,1471291468,
17,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291495,
18,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291498,
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U231PNNA3," ""santiago"""," ""rome"""," ""6"""," ""6700""",Sep-09," ""1""",1471967086," ""4"""
1,U231PNNA3," ""santiago"""," ""rome"""," ""6"""," ""4900""",Sep-09," ""10000""",1471967180," ""5"""
2,U231PNNA3," ""santiago"""," ""rome"""," ""6"""," ""4900""",Sep-09," ""7000""",1471967195," ""5"""
3,U231PNNA3," ""santiago"""," ""hamburg"""," ""6"""," ""4900""",Sep-09," ""3000""",1471967414," ""5"""
4,U23KPC9QV," ""Fort Lauderdale"""," ""essen"""," ""1"""," ""1200""",-1," ""3200""",1471902949," ""5"""
5,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""1"""," ""2800""",August 31st," ""1800""",1471898722," ""2"""
6,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""1"""," ""2800""",August 31st," ""3200""",1471898729," ""2"""
7,U24V2QUKC," ""cancun"""," ""guadalajara"""," ""2"""," ""2800""",August 31st," ""3200""",1471898731," ""7"""
8,U24V2QUKC," ""belo horizonte"""," ""rome"""," ""2"""," ""5600""",Aug-31," ""3200""",1471880328," ""7"""
9,U24V2QUKC," ""london"""," ""rome"""," ""2"""," ""18600""",Aug-31," ""3200""",1471880439," ""4"""
10,U231PNNA3," ""Tokyo"""," ""Hamburg"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633321," ""4"""
11,U231PNNA3," ""Tokyo"""," ""Minneapolis"""," ""6"""," ""6100""",Aug-17," ""1000""",1471633350," ""4"""
12,U2709166N," ""Nagoya"""," ""Busan"""," ""1"""," ""6100""",August 15th," ""1000""",1471463672," """""
13,U231PNNA3," ""Sydney"""," ""Brazil"""," ""1"""," ""6100""",August 22nd," ""4000""",1471445923," """""
14,U21E41CQP," ""Mannheim"""," ""brasilia"""," ""1"""," ""6000""",Aug-17,,1471291373,
15,U21E41CQP," ""Mannheim"""," ""Halifax"""," ""1"""," ""6000""",Aug-17,,1471291432,
16,U21E41CQP," ""Mannheim"""," ""Brasilia"""," ""1"""," ""6000""",Aug-17,,1471291468,
17,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291495,
18,U21E41CQP," ""Mannheim"""," ""Toronto"""," ""1"""," ""6000""",Aug-17,,1471291498,
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""paris"""," ""san jose"""," ""2"""," ""8600""",Aug-25," ""1""",1471983480," ""2"""
1,U22K1SX9N," ""paris"""," ""Tijuana"""," ""2"""," ""4000""",Aug-25," ""2000""",1471983711," ""2"""
2,U231PNNA3," ""Campinas"""," ""san juan"""," ""2"""," ""4000""",Aug-25," ""5000""",1471984238," ""2"""
3,U231PNNA3," ""Campinas"""," ""porto"""," ""2"""," ""4000""",Aug-25," ""500""",1471984783," ""2"""
4,U231PNNA3," ""Campinas"""," ""porto"""," ""2"""," ""4000""",Aug-25," ""7000""",1471984790," ""2"""
5,U231PNNA3," ""Campinas"""," ""porto alegre"""," ""2"""," ""4000""",Aug-25," ""1800""",1471984826," ""2"""
6,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""3200""",1471979111," ""7"""
7,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""5000""",1471979128," ""7"""
8,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""6000""",1471979152," ""7"""
9,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""7000""",1471979168," ""7"""
10,U231PNNA3," ""lima"""," ""Punta Cana"""," ""2"""," ""9700""",August 31st," ""8500""",1471979188," ""7"""
11,U231PNNA3," ""lima"""," ""Punta Cana"""," ""2"""," ""9700""",August 31st," ""7000""",1471979232," ""7"""
12,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08," ""1000""",1471977896," """""
13,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08," ""4000""",1471977897," """""
14,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977897," """""
15,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977898," """""
16,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977898," """""
17,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""13200""",Sep-08,,1471977910," """""
18,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""13200""",Sep-08,,1471977912," """""
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U24V2QUKC," ""santiago"""," ""Queenstown"""," ""7"""," ""2000""",earliest," ""1""",1472057129," ""2"""
1,U24V2QUKC," ""santiago"""," ""Queenstown"""," ""7"""," ""2000""",earliest," ""1000""",1472057129," ""2"""
2,U24V2QUKC," ""santiago"""," ""Queenstown"""," ""7"""," ""11300""",earliest," ""5000""",1472057153," ""2"""
3,U24V2QUKC," ""santiago"""," ""Queenstown"""," ""7"""," ""12800""",earliest," ""2000""",1472057765," ""2"""
4,U23KR88NT," ""montreal"""," ""sydney"""," ""2"""," ""1400""",next Tuesday," ""7000""",1472052374," ""2"""
5,U22K1SX9N," ""san francisco"""," ""miami"""," ""4"""," ""4000""",Sep-06," ""1800""",1471987972," ""2"""
6,U22K1SX9N," ""san francisco"""," ""baltimore"""," ""4"""," ""9700""",Sep-06," ""3200""",1471988013," ""7"""
7,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""5000""",1471979128," ""7"""
8,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""6000""",1471979152," ""7"""
9,U231PNNA3," ""lima"""," ""santa cruz"""," ""2"""," ""9700""",August 31st," ""7000""",1471979168," ""7"""
10,U231PNNA3," ""lima"""," ""Punta Cana"""," ""2"""," ""9700""",August 31st," ""8500""",1471979188," ""7"""
11,U231PNNA3," ""lima"""," ""Punta Cana"""," ""2"""," ""9700""",August 31st," ""7000""",1471979232," ""7"""
12,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08," ""1000""",1471977896," """""
13,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08," ""4000""",1471977897," """""
14,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977897," """""
15,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977898," """""
16,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""3000""",Sep-08,,1471977898," """""
17,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""13200""",Sep-08,,1471977910," """""
18,U2709166N," ""kingston"""," ""Punta Cana"""," ""4"""," ""13200""",Sep-08,,1471977912," """""
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U23KR88NT," ""berlin"""," ""Goiania"""," ""1"""," ""2900""",August 25th," ""1""",1472067489," ""1"""
1,U2709166N," ""washington"""," ""rome"""," ""1"""," ""7500""",september 2nd," ""1000""",1472067375," ""1"""
2,U2709166N," ""washington"""," ""kingston"""," ""1"""," ""1700""",september 2nd," ""5000""",1472067442," ""1"""
3,U2709166N," ""washington"""," ""kingston"""," ""1"""," ""1700""",september 2nd," ""2000""",1472067616," ""1"""
4,U23KR88NT," ""tijuana"""," ""punta cana"""," ""1"""," ""5000""",coming weeks," ""7000""",1472066101," ""2"""
5,U24V2QUKC," ""tampa"""," ""santo dominican"""," ""1"""," ""5000""",Sep-08," ""1800""",1472064865," ""2"""
6,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""5000""",Sep-08," ""3200""",1472065100," ""7"""
7,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""5000""",Sep-08," ""5000""",1472065100," ""7"""
8,U24V2QUKC," ""tampa"""," ""milan"""," ""1"""," ""5000""",Sep-08," ""6000""",1472065500," ""7"""
9,U24V2QUKC," ""tampa"""," ""phoenix"""," ""1"""," ""9700""",Sep-08," ""7000""",1472065688," ""7"""
10,U24V2QUKC," ""tampa"""," ""long beach"""," ""1"""," ""9700""",Sep-08," ""8500""",1472065874," ""7"""
11,U24V2QUKC," ""tampa"""," ""long beach"""," ""1"""," ""9700""",Sep-08," ""7000""",1472065907," ""7"""
12,U24V2QUKC," ""tampa"""," ""lima"""," ""1"""," ""3000""",Sep-08," ""1000""",1472066142," """""
13,U24V2QUKC," ""tampa"""," ""ciudad juarez"""," ""1"""," ""3000""",Sep-08," ""4000""",1472066536," """""
14,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067296," """""
15,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067388," """""
16,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067405," """""
17,U24V2QUKC," ""tampa"""," ""marseille"""," ""1"""," ""13200""",Aug-27,,1472064504," """""
18,U24V2QUKC," ""tampa"""," ""marseille"""," ""1"""," ""13200""",Aug-27,,1472064509," """""
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""melbourne"""," ""fukuoka"""," ""5"""," ""3600""",Aug-24," ""1""",1472134700," ""4"""
1,U2709166N," ""fort lauderdale"""," ""la paz"""," ""1"""," ""3600""",Sep-09," ""1000""",1472074846," ""4"""
2,U2709166N," ""fort lauderdale"""," ""hamburg"""," ""1"""," ""3600""",Sep-09," ""400""",1472075134," ""4"""
3,U23KR88NT," ""Puebla"""," ""monterrey"""," ""1"""," ""3600""",Sep-09," ""7500""",1472075309," ""4"""
4,U23KR88NT," ""Puebla"""," ""Monterrey"""," ""1"""," ""3600""",Sep-09," ""7500""",1472075459," ""2"""
5,U24V2QUKC," ""salvador"""," ""miami"""," ""2"""," ""4200""",Aug-30," ""1800""",1472068980," ""2"""
6,U24V2QUKC," ""salvador"""," ""miami"""," ""2"""," ""4200""",Aug-30," ""3200""",1472069187," ""7"""
7,U24V2QUKC," ""salvador"""," ""miami"""," ""2"""," ""5000""",Aug-30," ""5000""",1472069201," ""7"""
8,U24V2QUKC," ""salvador"""," ""miami"""," ""2"""," ""4200""",Aug-30," ""6000""",1472069214," ""7"""
9,U24V2QUKC," ""salvador"""," ""miami"""," ""2"""," ""9700""",Aug-30," ""7000""",1472069242," ""7"""
10,U24V2QUKC," ""tampa"""," ""long beach"""," ""1"""," ""9700""",Sep-08," ""8500""",1472065874," ""7"""
11,U24V2QUKC," ""tampa"""," ""long beach"""," ""1"""," ""9700""",Sep-08," ""7000""",1472065907," ""7"""
12,U24V2QUKC," ""tampa"""," ""lima"""," ""1"""," ""3000""",Sep-08," ""1000""",1472066142," """""
13,U24V2QUKC," ""tampa"""," ""ciudad juarez"""," ""1"""," ""3000""",Sep-08," ""4000""",1472066536," """""
14,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067296," """""
15,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067388," """""
16,U24V2QUKC," ""tampa"""," ""santo domingo"""," ""1"""," ""3000""",Sep-08,,1472067405," """""
17,U24V2QUKC," ""tampa"""," ""marseille"""," ""1"""," ""13200""",Aug-27,,1472064504," """""
18,U24V2QUKC," ""tampa"""," ""marseille"""," ""1"""," ""13200""",Aug-27,,1472064509," """""
19,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291574,
20,U21E41CQP," ""Mannheim""",," ""1"""," ""6000""",Aug-17,,1471291595,
21,U21E41CQP," ""Mannheim""",," ""2"""," ""6000""",Aug-17,,1471291887,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U24V2QUKC," ""Las Vegas"""," ""Sapporo"""," ""1"""," ""5000""",Aug-24," ""1""",1472145019," ""5"""
1,U24V2QUKC," ""Las Vegas"""," ""sacramento"""," ""1"""," ""5000""",Aug-24," ""1000""",1472145200," ""5"""
2,U24V2QUKC," ""Jerusalem"""," ""Madrid"""," ""10"""," ""3000""",Aug-24," ""400""",1472144671," ""5"""
3,U24V2QUKC," ""Tel Aviv"""," ""Madrid"""," ""10"""," ""3000""",Aug-24," ""7500""",1472144733," ""5"""
4,U23KR88NT," ""san francisco"""," ""sydney"""," ""1"""," ""3600""",Sep-02," ""7500""",1472140512," ""2"""
5,U23KR88NT," ""san francisco"""," ""Montreal"""," ""1"""," ""2700""",Sep-02," ""1800""",1472140489," ""2"""
6,U23KR88NT," ""san francisco"""," ""sydney"""," ""1"""," ""2700""",Sep-02," ""3200""",1472140512," ""7"""
7,U23KR88NT," ""san francisco"""," ""paris"""," ""1"""," ""2700""",Sep-02," ""5000""",1472140711," ""7"""
8,U22K1SX9N," ""madrid"""," ""sydney"""," ""6"""," ""2700""",Sep-02," ""6000""",1472139745," ""7"""
9,U22K1SX9N," ""madrid"""," ""sydney"""," ""6"""," ""2700""",Sep-02," ""7000""",1472139748," ""7"""
10,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""2700""",Sep-02," ""8500""",1472140017," ""7"""
11,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""9700""",Sep-02," ""7000""",1472140236," ""7"""
12,U22K1SX9N," ""kobe"""," ""belem"""," ""6"""," ""3000""",Sep-02," ""1000""",1472140319," """""
13,U22K1SX9N," ""kobe"""," ""rosarioe"""," ""6"""," ""3000""",Sep-02," ""4000""",1472140638," """""
14,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
15,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
16,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140926," """""
17,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""13200""",Sep-02,,1472140968," """""
18,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""13200""",Sep-02,,1472141467," """""
19,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""6000""",Sep-02,,1472141531,
20,U22K1SX9N," ""chicago""",," ""6"""," ""6000""",Sep-02,,1472147930,
21,U22K1SX9N," ""chicago""",," ""2"""," ""6000""",Sep-02,,1472147938,
22,U22K1SX9N," ""chicago""",,,,Sep-02,,1472147939,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""1000""",Sep-01," ""1""",1472154228," ""1"""
1,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""3300""",Sep-01," ""500""",1472154364," ""1"""
2,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""2000""",Sep-01," ""4000""",1472154450," ""1"""
3,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""2000""",Sep-01," ""500""",1472154452," ""1"""
4,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""3300""",Sep-01," ""4500""",1472154605," ""1"""
5,U24V2QUKC," ""washington"""," ""sendai"""," ""1"""," ""3500""",Sep-01," ""4000""",1472154678," ""1"""
6,U24V2QUKC," ""essen"""," ""porto alegre"""," ""1"""," ""5000""",Aug-27," ""3000""",1472149292," ""1"""
7,U24V2QUKC," ""essen"""," ""porto alegre"""," ""1"""," ""4000""",Aug-27," ""5000""",1472149545," ""1"""
8,U22K1SX9N," ""barcelona"""," ""brasilia"""," ""1"""," ""2700""",Aug-27," ""6000""",1472150227," ""1"""
9,U22K1SX9N," ""barcelona"""," ""brasilia"""," ""1"""," ""2700""",Aug-27," ""7000""",1472150262," ""1"""
10,U22K1SX9N," ""barcelona"""," ""san jose"""," ""1"""," ""2700""",Aug-27," ""8500""",1472150388," ""1"""
11,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""9700""",Sep-02," ""7000""",1472140236," ""7"""
12,U22K1SX9N," ""kobe"""," ""belem"""," ""6"""," ""3000""",Sep-02," ""1000""",1472140319," """""
13,U22K1SX9N," ""kobe"""," ""rosarioe"""," ""6"""," ""3000""",Sep-02," ""4000""",1472140638," """""
14,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
15,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140662," """""
16,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""3000""",Sep-02,,1472140926," """""
17,U22K1SX9N," ""kobe"""," ""rosario"""," ""6"""," ""13200""",Sep-02,,1472140968," """""
18,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""13200""",Sep-02,,1472141467," """""
19,U22K1SX9N," ""kobe"""," ""leon"""," ""6"""," ""6000""",Sep-02,,1472141531,
20,U22K1SX9N," ""chicago""",," ""6"""," ""6000""",Sep-02,,1472147930,
21,U22K1SX9N," ""chicago""",," ""2"""," ""6000""",Sep-02,,1472147938,
22,U22K1SX9N," ""chicago""",,,,Sep-02,,1472147939,
,ID,Origin,Destination,nadults,Budget,date,price_min,timestamp,num_children
0,U22K1SX9N," ""Brasilia"""," ""Milan"""," ""1"""," ""2400""",Sep-02," ""1""",1472159724," ""5"""
1,U22K1SX9N," ""Brasilia"""," ""Vitoria"""," ""1"""," ""2400""",Sep-02," ""3000""",1472159922," ""5"""
2,U22K1SX9N," ""Brasilia"""," ""Baltimore"""," ""1"""," ""2400""",Sep-02," ""7000""",1472160081," ""5"""
3,U24V2QUKC," ""valencia"""," ""milan"""," ""1"""," ""2400""",Sep-02," ""500""",1472160011," ""5"""
4,U22K1SX9N," ""Tijuama"""," ""Hamburg"""," ""1"""," ""4900""",Sep-02," ""4500""",1472159483," ""5"""
5,U24V2QUKC," ""minneapolis"""," ""fortaleza"""," ""1"""," ""1400""",Aug-30," ""4000""",1472157869," ""1"""
6,U24V2QUKC," ""minneapolis"""," ""puebla"""," ""1"""," ""1400""",Aug-30," ""3000""",1472157973," ""1"""
7,U22K1SX9N," ""porto alegre"""," ""paris"""," ""1"""," ""4600""",Aug-30," ""5000""",1472157941," ""1"""
8,U22K1SX9N," ""barcelona"""," ""brasilia"""," ""1"""," ""2700""",Aug-27," ""6000""",1472150227," ""1"""
9,U22K1SX9N," ""barcelona"""," ""brasilia"""," ""1"""," ""2700""",Aug-27," ""7000""",1472150262," ""1"""
10,U22K1SX9N," ""barcelona"""," ""san jose"""," ""1"""," ""2700""",Aug-27," ""8500""",1472150388," ""1"""
